Parametric Search Results

Part Number,Data Sheet,Kit,MCU Core,Core Frequency,Flash (kB),RAM (kB),Dig I/O,Communications,USB,EMIF,CAN,Timers (16-bit),PCA Channels,Internal Oscillator,Comparators,LIN,ADC 1,ADC 2,DAC,Package Type,Package Size (mm),Cryptography,Ethernet,LESENSE,Capacitive Sense
"EFM32G232F128-QFP64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","53","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 1-ch.","QFP64","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G232F32-QFP64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","53","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 1-ch.","QFP64","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G232F64-QFP64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","53","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 1-ch.","QFP64","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G280F128-QFP100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","86","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFP100","14x14","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G280F32-QFP100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","86","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFP100","14x14","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G280F64-QFP100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","86","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFP100","14x14","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G290F128-BGA112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","90","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","BGA112","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G290F32-BGA112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","90","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","BGA112","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G290F64-BGA112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","90","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","BGA112","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G840F128-QFN64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","56","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFN64","9x9","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G840F32-QFN64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","56","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFN64","9x9","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G840F64-QFN64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","56","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFN64","9x9","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G842F128-QFP64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","53","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 1-ch.","QFP64","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G842F32-QFP64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","53","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 1-ch.","QFP64","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G842F64-QFP64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","53","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 0 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 1-ch.","QFP64","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G880F128-QFP100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","86","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFP100","14x14","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G880F32-QFP100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","86","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFP100","14x14","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G880F64-QFP100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","86","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 6 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","QFP100","14x14","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G890F128-BGA112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","128","16","90","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","BGA112","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G890F32-BGA112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","32","8","90","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","BGA112","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32G890F64-BGA112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32g-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-gecko-starter-kit.html","ARM Cortex-M3","32","64","16","90","1 x I²C<span class="semi"></span> 3 x SPI<span class="semi"></span> 1 x UART<span class="semi"></span> 3 x USART<span class="semi"></span> 0 x I²S","No","0","0","3","0","±2%","2","null","12-bit, 8-ch., 1 Msps","%u2014","12-bit, 2 ch.","BGA112","10x10","AES-128<span class="semi"></span> AES-256","No","No","Yes",
"EFM32GG11B110F2048GM64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","384","56","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFN64","9x9","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B110F2048GQ64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","384","53","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFP64","10x10","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B110F2048IM64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","384","56","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFN64","9x9","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B110F2048IQ64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","384","53","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFP64","10x10","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B120F2048GM64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","512","56","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFN64","9x9","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B120F2048GQ64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","512","53","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFP64","10x10","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B120F2048IM64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","512","56","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFN64","9x9","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B120F2048IQ64","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","512","53","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFP64","10x10","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B310F2048GL112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","384","90","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","BGA112","10x10","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B310F2048GQ100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","384","86","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFP100","14x14","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B320F2048GL112","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","512","90","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","BGA112","10x10","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
"EFM32GG11B320F2048GQ100","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efm32gg11-datasheet-jp.pdf","https://www.silabs.com/content/siliconlabs/en/products/development-tools/mcu/32-bit/efm32-giant-gecko-gg11-starter-kit.html","ARM Cortex-M4","72","2048","512","86","3 x I²C<span class="semi"></span> 6 x SPI<span class="semi"></span> 2 x UART<span class="semi"></span> 6 x USART<span class="semi"></span> 3 x I²S","No","1","2","7","0","±2%","4","null","12-bit, 1000 ksps","12-bit, 1000 ksps","12-bit, 500 ksps","QFP100","14x14","AES-128<span class="semi"></span> AES-256<span class="semi"></span> ECC<span class="semi"></span> SHA-1<span class="semi"></span> SHA-2","No","Yes","Yes",
